Country or Area;Commodity - Transaction;Year;Unit;Quantity;Quantity Footnotes;Kmq;Continents
Costa Rica;Electricity - total wind production;2000;Kilowatt-hours, million;183;;51100;South America
Costa Rica;Electricity - total wind production;1999;Kilowatt-hours, million;101;;51100;South America
Costa Rica;Electricity - total wind production;1998;Kilowatt-hours, million;89;;51100;South America
Costa Rica;Electricity - total wind production;1997;Kilowatt-hours, million;0;;51100;South America
Costa Rica;Electricity - total wind production;1996;Kilowatt-hours, million;0;;51100;South America
Costa Rica;Electricity - total wind production;1995;Kilowatt-hours, million;0;;51100;South America
Croatia;Electricity - total wind production;2018;Kilowatt-hours, million;1335;;56551;Europe
Croatia;Electricity - total wind production;2017;Kilowatt-hours, million;1204;;56551;Europe
Croatia;Electricity - total wind production;2016;Kilowatt-hours, million;1014;;56551;Europe
Croatia;Electricity - total wind production;2015;Kilowatt-hours, million;796;;56551;Europe
Croatia;Electricity - total wind production;2014;Kilowatt-hours, million;730;;56551;Europe
Croatia;Electricity - total wind production;2013;Kilowatt-hours, million;517;;56551;Europe
Croatia;Electricity - total wind production;2012;Kilowatt-hours, million;329;;56551;Europe
Croatia;Electricity - total wind production;2011;Kilowatt-hours, million;201;;56551;Europe
Croatia;Electricity - total wind production;2010;Kilowatt-hours, million;139;;56551;Europe
Croatia;Electricity - total wind production;2009;Kilowatt-hours, million;54;;56551;Europe
Croatia;Electricity - total wind production;2008;Kilowatt-hours, million;40;;56551;Europe
Croatia;Electricity - total wind production;2007;Kilowatt-hours, million;35;;56551;Europe
Croatia;Electricity - total wind production;2006;Kilowatt-hours, million;19;;56551;Europe
Croatia;Electricity - total wind production;2005;Kilowatt-hours, million;10;;56551;Europe
Croatia;Electricity - total wind production;2004;Kilowatt-hours, million;2;;56551;Europe
Croatia;Electricity - total wind production;2003;Kilowatt-hours, million;0;;56551;Europe
Croatia;Electricity - total wind production;2002;Kilowatt-hours, million;0;;56551;Europe
Croatia;Electricity - total wind production;2001;Kilowatt-hours, million;0;;56551;Europe
Croatia;Electricity - total wind production;2000;Kilowatt-hours, million;0;;56551;Europe
Cuba;Electricity - total wind production;2019;Kilowatt-hours, million;65;1;110860;South America
Cuba;Electricity - total wind production;2018;Kilowatt-hours, million;435;1;110860;South America
Cuba;Electricity - total wind production;2017;Kilowatt-hours, million;211;1;110860;South America
Cuba;Electricity - total wind production;2016;Kilowatt-hours, million;21;1;110860;South America
Cuba;Electricity - total wind production;2015;Kilowatt-hours, million;21;1;110860;South America
Cuba;Electricity - total wind production;2014;Kilowatt-hours, million;191;1;110860;South America
Cuba;Electricity - total wind production;2013;Kilowatt-hours, million;226;1;110860;South America
Cuba;Electricity - total wind production;2012;Kilowatt-hours, million;207;1;110860;South America
Cuba;Electricity - total wind production;2011;Kilowatt-hours, million;178;1;110860;South America
Cuba;Electricity - total wind production;2010;Kilowatt-hours, million;117;1;110860;South America
Cura̤ao;Electricity - total wind production;2018;Kilowatt-hours, million;234;;444;South America
Cura̤ao;Electricity - total wind production;2017;Kilowatt-hours, million;169;;444;South America
Cura̤ao;Electricity - total wind production;2016;Kilowatt-hours, million;130;;444;South America
Cura̤ao;Electricity - total wind production;2015;Kilowatt-hours, million;124;;444;South America
Cura̤ao;Electricity - total wind production;2014;Kilowatt-hours, million;133;;444;South America
Cura̤ao;Electricity - total wind production;2013;Kilowatt-hours, million;120;;444;South America
Cura̤ao;Electricity - total wind production;2012;Kilowatt-hours, million;63;;444;South America
Cyprus;Electricity - total wind production;2018;Kilowatt-hours, million;22143;;9250;Europe
Cyprus;Electricity - total wind production;2017;Kilowatt-hours, million;21143;;9250;Europe
Cyprus;Electricity - total wind production;2016;Kilowatt-hours, million;226;;9250;Europe
Cyprus;Electricity - total wind production;2015;Kilowatt-hours, million;221;;9250;Europe
Cyprus;Electricity - total wind production;2014;Kilowatt-hours, million;182;;9250;Europe
Cyprus;Electricity - total wind production;2013;Kilowatt-hours, million;231;;9250;Europe
Cyprus;Electricity - total wind production;2012;Kilowatt-hours, million;185;;9250;Europe
Cyprus;Electricity - total wind production;2011;Kilowatt-hours, million;114;;9250;Europe
Cyprus;Electricity - total wind production;2010;Kilowatt-hours, million;31;;9250;Europe
Cyprus;Electricity - total wind production;2009;Kilowatt-hours, million;0;;9250;Europe
Cyprus;Electricity - total wind production;2008;Kilowatt-hours, million;0;;9250;Europe
Cyprus;Electricity - total wind production;2007;Kilowatt-hours, million;0;;9250;Europe
Cyprus;Electricity - total wind production;2006;Kilowatt-hours, million;0;;9250;Europe
Cyprus;Electricity - total wind production;2005;Kilowatt-hours, million;0;;9250;Europe
Czechia;Electricity - total wind production;2018;Kilowatt-hours, million;609;;78866;Europe
Czechia;Electricity - total wind production;2017;Kilowatt-hours, million;591;;78866;Europe
Czechia;Electricity - total wind production;2016;Kilowatt-hours, million;497;;78866;Europe
Czechia;Electricity - total wind production;2015;Kilowatt-hours, million;573;;78866;Europe
Czechia;Electricity - total wind production;2014;Kilowatt-hours, million;477;;78866;Europe
Czechia;Electricity - total wind production;2013;Kilowatt-hours, million;481;;78866;Europe
Czechia;Electricity - total wind production;2012;Kilowatt-hours, million;416;;78866;Europe
Czechia;Electricity - total wind production;2011;Kilowatt-hours, million;397;;78866;Europe
Czechia;Electricity - total wind production;2010;Kilowatt-hours, million;335;;78866;Europe
Czechia;Electricity - total wind production;2009;Kilowatt-hours, million;288;;78866;Europe
Czechia;Electricity - total wind production;2008;Kilowatt-hours, million;245;;78866;Europe
Czechia;Electricity - total wind production;2007;Kilowatt-hours, million;125;;78866;Europe
Czechia;Electricity - total wind production;2006;Kilowatt-hours, million;49;;78866;Europe
Czechia;Electricity - total wind production;2005;Kilowatt-hours, million;21;;78866;Europe
Czechia;Electricity - total wind production;2004;Kilowatt-hours, million;10;;78866;Europe
Czechia;Electricity - total wind production;2003;Kilowatt-hours, million;5;;78866;Europe
Czechia;Electricity - total wind production;2002;Kilowatt-hours, million;2;;78866;Europe
Czechia;Electricity - total wind production;2000;Kilowatt-hours, million;1;;78866;Europe
Denmark;Electricity - total wind production;2018;Kilowatt-hours, million;13899;;43094;Europe
Denmark;Electricity - total wind production;2017;Kilowatt-hours, million;14780;;43094;Europe
Denmark;Electricity - total wind production;2016;Kilowatt-hours, million;12782;;43094;Europe
Denmark;Electricity - total wind production;2015;Kilowatt-hours, million;14133;;43094;Europe
Denmark;Electricity - total wind production;2014;Kilowatt-hours, million;13079;;43094;Europe
Denmark;Electricity - total wind production;2013;Kilowatt-hours, million;11123;;43094;Europe
Denmark;Electricity - total wind production;2012;Kilowatt-hours, million;10270;;43094;Europe
Denmark;Electricity - total wind production;2011;Kilowatt-hours, million;9774;;43094;Europe
Denmark;Electricity - total wind production;2010;Kilowatt-hours, million;7809;;43094;Europe
Denmark;Electricity - total wind production;2009;Kilowatt-hours, million;6721;;43094;Europe
Denmark;Electricity - total wind production;2008;Kilowatt-hours, million;6928;;43094;Europe
Denmark;Electricity - total wind production;2007;Kilowatt-hours, million;7171;;43094;Europe
Denmark;Electricity - total wind production;2006;Kilowatt-hours, million;6108;;43094;Europe
Denmark;Electricity - total wind production;2005;Kilowatt-hours, million;6614;;43094;Europe
Denmark;Electricity - total wind production;2004;Kilowatt-hours, million;6583;;43094;Europe
Denmark;Electricity - total wind production;2003;Kilowatt-hours, million;5561;;43094;Europe
Denmark;Electricity - total wind production;2002;Kilowatt-hours, million;4877;;43094;Europe
Denmark;Electricity - total wind production;2001;Kilowatt-hours, million;4306;;43094;Europe
Denmark;Electricity - total wind production;2000;Kilowatt-hours, million;4241;;43094;Europe
Denmark;Electricity - total wind production;1999;Kilowatt-hours, million;3029;;43094;Europe
Denmark;Electricity - total wind production;1998;Kilowatt-hours, million;2820;;43094;Europe
Denmark;Electricity - total wind production;1997;Kilowatt-hours, million;1934;;43094;Europe
Denmark;Electricity - total wind production;1996;Kilowatt-hours, million;1227;;43094;Europe
Denmark;Electricity - total wind production;1995;Kilowatt-hours, million;1177;;43094;Europe
Denmark;Electricity - total wind production;1994;Kilowatt-hours, million;1137;;43094;Europe
Denmark;Electricity - total wind production;1993;Kilowatt-hours, million;1034;;43094;Europe
Denmark;Electricity - total wind production;1992;Kilowatt-hours, million;915;;43094;Europe
Denmark;Electricity - total wind production;1991;Kilowatt-hours, million;740;;43094;Europe
Denmark;Electricity - total wind production;1990;Kilowatt-hours, million;610;;43094;Europe
Dominican Republic;Electricity - total wind production;2018;Kilowatt-hours, million;49748;;48730;South America
Dominican Republic;Electricity - total wind production;2017;Kilowatt-hours, million;3904;;48730;South America
Dominican Republic;Electricity - total wind production;2016;Kilowatt-hours, million;3228;;48730;South America
Dominican Republic;Electricity - total wind production;2015;Kilowatt-hours, million;290;;48730;South America
Dominican Republic;Electricity - total wind production;2014;Kilowatt-hours, million;2432;;48730;South America
Dominican Republic;Electricity - total wind production;2013;Kilowatt-hours, million;243;;48730;South America
Dominican Republic;Electricity - total wind production;2012;Kilowatt-hours, million;958;;48730;South America
Dominican Republic;Electricity - total wind production;2011;Kilowatt-hours, million;1399;;48730;South America
Dominican Republic;Electricity - total wind production;2010;Kilowatt-hours, million;0;;48730;South America
Dominican Republic;Electricity - total wind production;2009;Kilowatt-hours, million;0;;48730;South America
Dominican Republic;Electricity - total wind production;2008;Kilowatt-hours, million;0;;48730;South America
Ecuador;Electricity - total wind production;2019;Kilowatt-hours, million;8553;;28051;Africa
Ecuador;Electricity - total wind production;2018;Kilowatt-hours, million;8026;;28051;Africa
Ecuador;Electricity - total wind production;2017;Kilowatt-hours, million;734;;28051;Africa
Ecuador;Electricity - total wind production;2016;Kilowatt-hours, million;84;;28051;Africa
Ecuador;Electricity - total wind production;2015;Kilowatt-hours, million;988;;28051;Africa
Ecuador;Electricity - total wind production;2014;Kilowatt-hours, million;797;;28051;Africa
Ecuador;Electricity - total wind production;2013;Kilowatt-hours, million;567;;28051;Africa
Ecuador;Electricity - total wind production;2012;Kilowatt-hours, million;24;;28051;Africa
Ecuador;Electricity - total wind production;2011;Kilowatt-hours, million;334;;28051;Africa
Ecuador;Electricity - total wind production;2010;Kilowatt-hours, million;343;;28051;Africa
Ecuador;Electricity - total wind production;2009;Kilowatt-hours, million;32;;28051;Africa
Ecuador;Electricity - total wind production;2008;Kilowatt-hours, million;268;;28051;Africa
Ecuador;Electricity - total wind production;2007;Kilowatt-hours, million;96;;28051;Africa
Egypt;Electricity - total wind production;2018;Kilowatt-hours, million;2234;;1001450;Africa
Egypt;Electricity - total wind production;2017;Kilowatt-hours, million;2200;;1001450;Africa
Egypt;Electricity - total wind production;2016;Kilowatt-hours, million;2058;;1001450;Africa
Egypt;Electricity - total wind production;2015;Kilowatt-hours, million;1345;;1001450;Africa
Egypt;Electricity - total wind production;2014;Kilowatt-hours, million;1444;;1001450;Africa
